sample_id,batch_500_usd,batch_1681_usd,batch_5000_usd
7927,32.5577,9.7666,3.2554
7928,11.9747,3.5921,1.1973
7929,40.7337,12.2192,4.0729
7930,21.6357,6.4902,2.1633
7931,15.6282,4.6881,1.5626
7932,43.4852,13.0446,4.3481
7933,32.5761,9.7721,3.2573
7934,23.4160,7.0243,2.3413
7935,60.5151,18.1532,6.0509
7936,50.7805,15.2330,5.0775
7937,33.1349,9.9397,3.3131
7938,16.1971,4.8588,1.6195
7939,32.1315,9.6387,3.2128
7940,21.1207,6.3357,2.1118
7941,5.9682,1.7903,0.5968
7942,39.7886,11.9357,3.9784
7943,46.8642,14.0582,4.6859
7944,5.9079,1.7722,0.5907
7945,46.1301,13.8380,4.6125
7946,25.7214,7.7159,2.5719
7947,26.8849,8.0649,2.6882
7948,40.8477,12.2534,4.0843
7949,29.7546,8.9257,2.9751
7950,31.8351,9.5498,3.1832
7951,25.8957,7.7682,2.5893
7952,14.2488,4.2743,1.4247
7953,14.6506,4.3949,1.4649
7954,25.6920,7.7070,2.5689
7955,29.2785,8.7829,2.9275
7956,18.5951,5.5781,1.8593
7957,31.3252,9.3969,3.1322
7958,7.9982,2.3993,0.7997
7959,18.5336,5.5597,1.8532
7960,31.8654,9.5589,3.1862
7961,12.5685,3.7703,1.2567
7962,40.8681,12.2595,4.0864
7963,30.7745,9.2317,3.0771
7964,11.8489,3.5544,1.1848
7965,55.4158,16.6235,5.5410
7966,52.7521,15.8245,5.2746
7967,52.4599,15.7368,5.2454
7968,21.0102,6.3026,2.1008
7969,37.7354,11.3198,3.7731
7970,67.2969,20.1876,6.7290
7971,18.8405,5.6517,1.8839
7972,40.3061,12.0910,4.0302
7973,49.5861,14.8747,4.9581
7974,35.9681,10.7896,3.5964
7975,39.9904,11.9962,3.9986
7976,25.6492,7.6942,2.5646
7977,10.4309,3.1290,1.0430
7978,33.6444,10.0926,3.3641
7979,8.2503,2.4749,0.8249
7980,13.9028,4.1705,1.3901
7981,7.1861,2.1557,0.7185
7982,31.1239,9.3365,3.1121
7983,20.2512,6.0749,2.0249
7984,14.3290,4.2984,1.4328
7985,29.9807,8.9936,2.9978
7986,10.5618,3.1683,1.0561
7987,56.0714,16.8202,5.6065
7988,18.4890,5.5463,1.8487
7989,47.4956,14.2476,4.7490
7990,31.6768,9.5023,3.1673
7991,16.6736,5.0017,1.6672
7992,35.7765,10.7322,3.5773
7993,27.9035,8.3705,2.7901
7994,14.1088,4.2323,1.4107
7995,21.5964,6.4785,2.1594
7996,15.7297,4.7186,1.5728
7997,24.2656,7.2792,2.4263
7998,42.2887,12.6857,4.2284
7999,86.6461,25.9919,8.6637
8000,23.1202,6.9356,2.3118
8001,18.9919,5.6972,1.8990
8002,62.6719,18.8002,6.2665
8003,27.0009,8.0997,2.6998
8004,7.6141,2.2841,0.7613
8005,13.7981,4.1391,1.3797
8006,27.4112,8.2228,2.7408
8007,38.8612,11.6575,3.8857
8008,29.2133,8.7634,2.9210
8009,61.6932,18.5066,6.1687
8010,68.7988,20.6381,6.8791
8011,50.0356,15.0096,5.0030
8012,17.1280,5.1380,1.7126
8013,29.8151,8.9439,2.9812
8014,13.2514,3.9751,1.3250
8015,41.4077,12.4214,4.1403
8016,33.9192,10.1750,3.3916
8017,65.5018,19.6491,6.5495
8018,42.9718,12.8906,4.2967
8019,32.6129,9.7832,3.2609
8020,54.9428,16.4816,5.4937
8021,36.8798,11.0631,3.6876
8022,8.5290,2.5585,0.8528
8023,62.5075,18.7509,6.2501
8024,27.4834,8.2444,2.7480
8025,13.8970,4.1688,1.3896
8026,47.1557,14.1457,4.7151
8027,18.8893,5.6664,1.8887
8028,40.9065,12.2711,4.0902
8029,34.5007,10.3494,3.4497
8030,27.8889,8.3661,2.7886
8031,33.8970,10.1683,3.3893
8032,19.1753,5.7522,1.9173
8033,45.6480,13.6934,4.5643
8034,11.6821,3.5044,1.1681
8035,34.6107,10.3824,3.4607
8036,4.4284,1.3284,0.4428
8037,15.3574,4.6069,1.5356
8038,45.9866,13.7950,4.5982
8039,20.5065,6.1515,2.0504
8040,10.0844,3.0251,1.0083
8041,42.1810,12.6534,4.2177
8042,3.8913,1.1673,0.3891
8043,34.8819,10.4638,3.4878
8044,42.2138,12.6632,4.2209
8045,30.7688,9.2300,3.0766
8046,30.6746,9.2017,3.0671
8047,6.4097,1.9228,0.6409
8048,12.2546,3.6761,1.2253
8049,19.4181,5.8250,1.9416
8050,42.3572,12.7062,4.2353
8051,5.1320,1.5395,0.5131
8052,25.7045,7.7108,2.5702
8053,21.5336,6.4596,2.1531
8054,13.4428,4.0325,1.3441
8055,12.7361,3.8206,1.2735
8056,31.5297,9.4582,3.1526
8057,53.6668,16.0989,5.3661
8058,24.4942,7.3477,2.4492
8059,15.1682,4.5501,1.5167
8060,24.5900,7.3765,2.4587
8061,46.3001,13.8890,4.6295
8062,51.9813,15.5932,5.1976
8063,33.7199,10.1152,3.3716
8064,14.4573,4.3369,1.4456
8065,20.4168,6.1246,2.0415
8066,22.1075,6.6318,2.2105
8067,59.9417,17.9812,5.9935
8068,16.0035,4.8007,1.6002
8069,11.0961,3.3286,1.1095
8070,20.4435,6.1326,2.0441
8071,33.4145,10.0236,3.3411
8072,18.8580,5.6570,1.8856
8073,28.8297,8.6483,2.8827
8074,14.5543,4.3660,1.4553
8075,10.5217,3.1563,1.0521
8076,31.0336,9.3094,3.1030
8077,53.9068,16.1709,5.3901
8078,15.7154,4.7143,1.5714
8079,12.1059,3.6315,1.2105
8080,15.2281,4.5681,1.5226
8081,24.6713,7.4009,2.4669
8082,41.3700,12.4101,4.1366
8083,15.2864,4.5856,1.5285
8084,11.6227,3.4866,1.1621
8085,30.7733,9.2313,3.0770
8086,19.4806,5.8438,1.9479
8087,10.9095,3.2726,1.0908
8088,14.9515,4.4851,1.4950
8089,50.9679,15.2893,5.0962
8090,30.5557,9.1661,3.0552
8091,39.1210,11.7355,3.9117
8092,14.2240,4.2669,1.4222
8093,47.1358,14.1397,4.7131
8094,17.6583,5.2971,1.7656
8095,25.9300,7.7784,2.5927
8096,40.8831,12.2640,4.0879
8097,38.0423,11.4119,3.8038
8098,16.1209,4.8359,1.6119
8099,16.3350,4.9002,1.6333
8100,22.1136,6.6336,2.2111
8101,7.6980,2.3092,0.7697
8102,49.4496,14.8338,4.9444
8103,32.3493,9.7041,3.2346
8104,50.9939,15.2971,5.0988
8105,44.0622,13.2177,4.4057
8106,26.5736,7.9715,2.6571
8107,26.6462,7.9933,2.6643
8108,22.8494,6.8543,2.2847
8109,10.9287,3.2784,1.0928
8110,33.0166,9.9043,3.3013
8111,13.8379,4.1511,1.3836
8112,73.6282,22.0869,7.3620
8113,42.7629,12.8279,4.2758
8114,49.6973,14.9081,4.9692
8115,9.6415,2.8923,0.9641
8116,23.2495,6.9744,2.3247
8117,32.8824,9.8640,3.2879
8118,33.1541,9.9455,3.3151
8119,13.4051,4.0212,1.3404
8120,48.2078,14.4613,4.8203
8121,10.2146,3.0642,1.0213
8122,19.3764,5.8125,1.9374
8123,22.8231,6.8464,2.2821
8124,12.3850,3.7152,1.2384
8125,73.4665,22.0383,7.3459
8126,38.7806,11.6333,3.8776
8127,50.2366,15.0699,5.0231
8128,57.5973,17.2779,5.7591
8129,20.8917,6.2671,2.0889
8130,22.9104,6.8726,2.2908
8131,15.3068,4.5917,1.5305
8132,22.9412,6.8819,2.2939
8133,22.6444,6.7928,2.2642
8134,21.0520,6.3152,2.1050
8135,12.6357,3.7904,1.2634
8136,12.7309,3.8190,1.2730
8137,11.8478,3.5541,1.1846
8138,11.2695,3.3806,1.1268
8139,56.3041,16.8900,5.6298
8140,14.9099,4.4726,1.4908
8141,30.2488,9.0740,3.0246
8142,44.8695,13.4599,4.4865
8143,16.8983,5.0691,1.6896
8144,61.0997,18.3286,6.1093
8145,32.8766,9.8623,3.2873
8146,7.0347,2.1103,0.7034
8147,42.1051,12.6306,4.2101
8148,24.8785,7.4630,2.4876
8149,15.8998,4.7696,1.5898
8150,9.6855,2.9054,0.9684
8151,46.1357,13.8397,4.6131
8152,24.9544,7.4858,2.4952
8153,24.5591,7.3672,2.4557
8154,39.3581,11.8066,3.9354
8155,43.6868,13.1051,4.3682
8156,32.3715,9.7107,3.2368
8157,32.3885,9.7159,3.2385
8158,6.7563,2.0267,0.6756
8159,25.5647,7.6688,2.5562
8160,114.8624,34.4562,11.4850
8161,58.0522,17.4144,5.8046
8162,41.8014,12.5395,4.1797
8163,31.6750,9.5018,3.1672
8164,34.2434,10.2723,3.4240
8165,14.8156,4.4444,1.4814
8166,14.8963,4.4686,1.4895
8167,54.1197,16.2347,5.4114
8168,34.6697,10.4002,3.4666
8169,39.6506,11.8943,3.9646
8170,17.5802,5.2737,1.7578
8171,5.1523,1.5456,0.5152
8172,37.1520,11.1448,3.7148
8173,31.4111,9.4226,3.1408
8174,17.6262,5.2875,1.7624
8175,25.7684,7.7300,2.5766
8176,40.0528,12.0150,4.0048
8177,21.5359,6.4603,2.1534
8178,25.2480,7.5739,2.5245
8179,50.9872,15.2950,5.0982
8180,48.1092,14.4317,4.8104
8181,13.8935,4.1677,1.3892
8182,18.0803,5.4237,1.8078
8183,14.0189,4.2054,1.4017
8184,35.7183,10.7147,3.5714
8185,10.1482,3.0442,1.0147
8186,27.5999,8.2794,2.7597
8187,79.5632,23.8672,7.9555
8188,51.0856,15.3246,5.1080
8189,35.0607,10.5175,3.5057
8190,56.0291,16.8075,5.6023
8191,30.2305,9.0685,3.0227
8192,49.8386,14.9505,4.9833
8193,27.0533,8.1154,2.7050
8194,72.8693,21.8592,7.2861
8195,26.2329,7.8693,2.6230
8196,42.4596,12.7370,4.2455
8197,14.1022,4.2304,1.4101
8198,43.9171,13.1742,4.3912
8199,17.3775,5.2129,1.7376
8200,30.9436,9.2824,3.0940
8201,67.0132,20.1025,6.7006
8202,29.9836,8.9944,2.9980
8203,22.4394,6.7313,2.2437
8204,46.2695,13.8798,4.6264
8205,30.9872,9.2955,3.0984
8206,24.0831,7.2244,2.4081
8207,29.2584,8.7769,2.9255
8208,44.0604,13.2172,4.4056
8209,7.7555,2.3265,0.7755
8210,25.3147,7.5939,2.5312
8211,21.2222,6.3662,2.1220
8212,14.6043,4.3810,1.4603
8213,26.8904,8.0665,2.6887
8214,19.6097,5.8825,1.9608
8215,27.7141,8.3136,2.7711
8216,37.0504,11.1143,3.7046
8217,6.9553,2.0864,0.6955
8218,29.1144,8.7337,2.9111
8219,36.7632,11.0282,3.6759
8220,35.3562,10.6061,3.5352
8221,37.3199,11.1952,3.7316
8222,17.1706,5.1508,1.7169
8223,11.5451,3.4633,1.1544
8224,12.8861,3.8656,1.2885
8225,17.0350,5.1101,1.7033
8226,51.6569,15.4959,5.1651
8227,39.1528,11.7450,3.9149
8228,23.9726,7.1913,2.3970
8229,9.1727,2.7516,0.9172
8230,44.5073,13.3512,4.4503
8231,32.2777,9.6826,3.2274
8232,15.9178,4.7750,1.5916
8233,47.0600,14.1170,4.7055
8234,20.7419,6.2221,2.0740
8235,14.3680,4.3101,1.4366
8236,11.9426,3.5825,1.1941
8237,48.6472,14.5931,4.8642
8238,24.4631,7.3384,2.4460
8239,32.2966,9.6883,3.2293
8240,11.8396,3.5516,1.1838
8241,8.9271,2.6779,0.8926
8242,50.2170,15.0640,5.0212
8243,6.4386,1.9314,0.6438
8244,32.6440,9.7925,3.2640
8245,16.4137,4.9237,1.6412
8246,39.3864,11.8151,3.9382
8247,41.8174,12.5443,4.1813
8248,33.0644,9.9186,3.3061
8249,7.3539,2.2060,0.7353
8250,34.1956,10.2579,3.4192
8251,48.4363,14.5298,4.8431
8252,19.2767,5.7826,1.9275
8253,52.0653,15.6185,5.2060
8254,15.7919,4.7372,1.5790
8255,60.6941,18.2069,6.0688
8256,42.4314,12.7285,4.2427
8257,8.9513,2.6852,0.8950
8258,55.5310,16.6581,5.5525
8259,12.3501,3.7048,1.2349
8260,28.6188,8.5850,2.8616
8261,13.6003,4.0798,1.3599
8262,24.1552,7.2460,2.4153
8263,32.6469,9.7934,3.2643
8264,16.5356,4.9603,1.6534
8265,24.5548,7.3659,2.4552
8266,47.9969,14.3980,4.7992
8267,33.7517,10.1248,3.3748
8268,68.6043,20.5798,6.8597
8269,36.1813,10.8536,3.6177
8270,51.4057,15.4206,5.1400
8271,16.5643,4.9689,1.6563
8272,26.3105,7.8926,2.6308
8273,32.9291,9.8780,3.2926
8274,17.5722,5.2713,1.7570
8275,15.6234,4.6867,1.5622
8276,15.8135,4.7437,1.5812
8277,28.7452,8.6229,2.8742
8278,44.7845,13.4344,4.4780
8279,13.9058,4.1714,1.3904
8280,38.7775,11.6324,3.8773
8281,31.4331,9.4292,3.1430
8282,19.5208,5.8558,1.9519
8283,40.4914,12.1465,4.0487
8284,14.8393,4.4515,1.4838
8285,18.0369,5.4107,1.8035
8286,14.6551,4.3962,1.4653
8287,38.7238,11.6163,3.8720
8288,48.4952,14.5475,4.8490
8289,40.2620,12.0777,4.0258
8290,49.7558,14.9256,4.9750
8291,47.0648,14.1184,4.7060
8292,18.8346,5.6500,1.8833
8293,14.4166,4.3247,1.4415
8294,13.9141,4.1739,1.3913
8295,31.9099,9.5723,3.1906
8296,11.0342,3.3100,1.1033
8297,31.3866,9.4153,3.1383
8298,19.5863,5.8755,1.9584
8299,29.1197,8.7353,2.9117
8300,6.4238,1.9270,0.6423
8301,30.3756,9.1120,3.0372
8302,33.3791,10.0130,3.3376
8303,34.9177,10.4746,3.4914
8304,46.9234,14.0760,4.6918
8305,28.0465,8.4133,2.8044
8306,33.3086,9.9919,3.3305
8307,42.6549,12.7955,4.2650
8308,24.7794,7.4333,2.4777
8309,38.7181,11.6146,3.8714
8310,23.1676,6.9498,2.3165
8311,12.4051,3.7213,1.2404
8312,47.9008,14.3692,4.7896
8313,11.8541,3.5560,1.1853
8314,16.4998,4.9496,1.6498
8315,16.8847,5.0650,1.6883
8316,14.4093,4.3225,1.4408
8317,17.2249,5.1671,1.7223
8318,41.7882,12.5355,4.1784
8319,63.7246,19.1160,6.3718
8320,17.1854,5.1553,1.7184
8321,30.3514,9.1047,3.0348
8322,19.5017,5.8501,1.9500
8323,29.5651,8.8689,2.9562
8324,38.4603,11.5372,3.8456
8325,12.2666,3.6797,1.2265
8326,49.8496,14.9538,4.9844
8327,57.4741,17.2410,5.7468
8328,103.9579,31.1851,10.3947
8329,16.4557,4.9364,1.6454
8330,14.2320,4.2693,1.4230
8331,50.1598,15.0469,5.0154
8332,17.9133,5.3736,1.7911
8333,22.1334,6.6395,2.2131
8334,8.7242,2.6171,0.8723
8335,58.0185,17.4043,5.8012
8336,50.4254,15.1265,5.0420
8337,54.0463,16.2127,5.4041
8338,22.5952,6.7781,2.2593
8339,28.8146,8.6437,2.8811
8340,12.4012,3.7201,1.2400
8341,5.5945,1.6782,0.5594
8342,64.4996,19.3485,6.4493
8343,24.0261,7.2073,2.4024
8344,32.0195,9.6052,3.2016
8345,13.7206,4.1159,1.3719
8346,29.7966,8.9383,2.9793
8347,22.1654,6.6492,2.2163
8348,26.7707,8.0306,2.6768
8349,10.1845,3.0551,1.0183
8350,19.4679,5.8400,1.9466
8351,46.1132,13.8330,4.6108
8352,34.3439,10.3024,3.4340
8353,43.1279,12.9374,4.3123
8354,51.9697,15.5898,5.1964
8355,9.6197,2.8857,0.9619
8356,6.6012,1.9802,0.6600
8357,24.1008,7.2297,2.4098
8358,13.4709,4.0410,1.3469
8359,18.7392,5.6214,1.8737
8360,36.2075,10.8615,3.6204
8361,18.2489,5.4743,1.8247
8362,10.7316,3.2193,1.0730
8363,15.0296,4.5086,1.5028
8364,14.2378,4.2710,1.4236
8365,15.4636,4.6387,1.5462
8366,42.0467,12.6131,4.2042
8367,43.7599,13.1270,4.3755
8368,34.9407,10.4815,3.4937
8369,8.0165,2.4048,0.8016
8370,11.6878,3.5061,1.1687
8371,19.7240,5.9168,1.9722
8372,15.6660,4.6995,1.5664
8373,15.2711,4.5810,1.5269
8374,10.3339,3.0999,1.0333
8375,34.3782,10.3127,3.4375
8376,43.8450,13.1525,4.3840
8377,23.5855,7.0751,2.3583
8378,5.7067,1.7119,0.5706
8379,52.0833,15.6239,5.2078
8380,56.4879,16.9451,5.6482
8381,12.8397,3.8516,1.2838
8382,30.4743,9.1416,3.0471
8383,17.8024,5.3403,1.7801
8384,9.9943,2.9981,0.9993
8385,44.6153,13.3836,4.4610
8386,23.8594,7.1573,2.3857
8387,8.7467,2.6238,0.8746
8388,14.1214,4.2361,1.4120
8389,35.5958,10.6780,3.5592
8390,8.7519,2.6254,0.8751
8391,45.8959,13.7678,4.5891
8392,7.3594,2.2076,0.7359
8393,18.7681,5.6300,1.8766
8394,35.6110,10.6825,3.5607
8395,18.3977,5.5189,1.8396
8396,21.9272,6.5777,2.1925
8397,47.8938,14.3671,4.7889
8398,5.7878,1.7362,0.5787
8399,23.8739,7.1617,2.3871
8400,22.9206,6.8757,2.2918
8401,42.2171,12.6642,4.2213
8402,13.7545,4.1260,1.3753
8403,11.3205,3.3959,1.1319
8404,14.8331,4.4496,1.4832
8405,18.0567,5.4166,1.8055
8406,21.5832,6.4745,2.1581
8407,33.1797,9.9532,3.3176
8408,24.2538,7.2756,2.4251
8409,16.5684,4.9702,1.6567
8410,9.9682,2.9902,0.9967
8411,7.3120,2.1934,0.7311
8412,36.2431,10.8721,3.6239
8413,40.2738,12.0813,4.0269
8414,26.4193,7.9252,2.6416
8415,29.5491,8.8641,2.9546
8416,40.6173,12.1843,4.0613
8417,24.7388,7.4211,2.4736
8418,9.0379,2.7112,0.9037
8419,54.1000,16.2288,5.4094
8420,12.7140,3.8139,1.2713
8421,39.8116,11.9426,3.9807
8422,38.7220,11.6158,3.8718
8423,62.9389,18.8803,6.2932
8424,22.5538,6.7657,2.2551
8425,21.9525,6.5853,2.1950
8426,43.1137,12.9332,4.3109
8427,21.2086,6.3621,2.1206
8428,44.4510,13.3343,4.4446
8429,51.9585,15.5864,5.1953
8430,22.1644,6.6488,2.2162
8431,52.4286,15.7274,5.2423
8432,17.6052,5.2812,1.7603
8433,14.5696,4.3706,1.4568
8434,31.3421,9.4019,3.1339
8435,21.4253,6.4271,2.1423
8436,28.2147,8.4638,2.8212
8437,8.7475,2.6241,0.8747
8438,34.7359,10.4200,3.4732
8439,12.4984,3.7492,1.2497
8440,33.9088,10.1719,3.3905
8441,50.5314,15.1583,5.0526
8442,60.3840,18.1139,6.0378
8443,17.7602,5.3277,1.7758
8444,20.9211,6.2759,2.0919
8445,28.8103,8.6425,2.8807
8446,22.2034,6.6605,2.2201
8447,57.5906,17.2759,5.7584
8448,10.2332,3.0697,1.0232
8449,45.2062,13.5609,4.5201
8450,30.8227,9.2461,3.0819
8451,13.4920,4.0473,1.3491
8452,26.6234,7.9864,2.6620
8453,43.3623,13.0077,4.3358
8454,19.8338,5.9497,1.9832
8455,91.1252,27.3356,9.1115
8456,4.8543,1.4562,0.4854
8457,32.1224,9.6360,3.2119
8458,21.0970,6.3286,2.1095
8459,42.2128,12.6629,4.2208
8460,12.6340,3.7899,1.2633
8461,7.3615,2.2083,0.7361
8462,17.5572,5.2668,1.7555
8463,20.0173,6.0047,2.0015
8464,24.9248,7.4769,2.4922
8465,13.5235,4.0568,1.3522
8466,37.6330,11.2891,3.7629
8467,21.0026,6.3003,2.1000
8468,20.2022,6.0602,2.0200
8469,15.8548,4.7561,1.5853
8470,25.8637,7.7585,2.5861
8471,65.8108,19.7418,6.5804
8472,34.4812,10.3436,3.4477
8473,31.0191,9.3051,3.1016
8474,9.1275,2.7381,0.9127
8475,8.4270,2.5279,0.8426
8476,22.9567,6.8865,2.2954
8477,40.0244,12.0065,4.0020
8478,19.2425,5.7723,1.9240
8479,23.0888,6.9261,2.3086
8480,25.7484,7.7240,2.5746
8481,27.2286,8.1680,2.7226
8482,5.3492,1.6046,0.5349
8483,12.7623,3.8284,1.2761
8484,30.4053,9.1209,3.0402
8485,31.9646,9.5887,3.1961
8486,30.5350,9.1598,3.0532
8487,52.3998,15.7188,5.2394
8488,44.8738,13.4611,4.4869
8489,29.1411,8.7417,2.9138
8490,19.7792,5.9333,1.9777
8491,32.5635,9.7683,3.2560
8492,44.3734,13.3110,4.4369
8493,16.2525,4.8754,1.6251
8494,41.2237,12.3662,4.1219
8495,26.0765,7.8224,2.6074
8496,5.0167,1.5049,0.5016
8497,54.5794,16.3726,5.4574
8498,45.1584,13.5465,4.5154
8499,11.8463,3.5536,1.1845
8500,80.0064,24.0002,7.9998
8501,33.3357,10.0000,3.3332
8502,17.9569,5.3867,1.7955
8503,59.4303,17.8278,5.9424
8504,39.0813,11.7235,3.9077
8505,66.0526,19.8143,6.6045
8506,34.3608,10.3075,3.4357
8507,36.5931,10.9771,3.6589
8508,25.6815,7.7039,2.5679
8509,16.0733,4.8216,1.6072
8510,16.4338,4.9298,1.6432
8511,19.4735,5.8416,1.9471
8512,14.4654,4.3393,1.4464
8513,16.0014,4.8001,1.6000
8514,41.3519,12.4047,4.1347
8515,36.0332,10.8092,3.6029
8516,29.5241,8.8566,2.9521
8517,5.2258,1.5676,0.5225
8518,9.2739,2.7820,0.9273
8519,20.1341,6.0398,2.0132
8520,33.3989,10.0190,3.3395
8521,5.4342,1.6301,0.5434
8522,11.7908,3.5370,1.1790
8523,14.4615,4.3381,1.4460
8524,28.9175,8.6746,2.8914
8525,29.8228,8.9462,2.9820
8526,32.0238,9.6064,3.2020
8527,12.1812,3.6541,1.2180
8528,9.9956,2.9985,0.9995
8529,18.8330,5.6495,1.8831
8530,24.6866,7.4054,2.4684
8531,61.0349,18.3091,6.1028
8532,34.9166,10.4742,3.4913
8533,21.9445,6.5829,2.1942
8534,31.1083,9.3318,3.1105
8535,13.9960,4.1985,1.3994
8536,35.4257,10.6269,3.5422
8537,10.6072,3.1819,1.0606
8538,19.9664,5.9895,1.9964
8539,26.5167,7.9544,2.6514
8540,34.4171,10.3244,3.4413
8541,9.7069,2.9119,0.9706
8542,27.0461,8.1132,2.7043
8543,63.4344,19.0289,6.3428
8544,26.2058,7.8612,2.6203
8545,18.0144,5.4039,1.8012
8546,24.3449,7.3030,2.4342
8547,11.3097,3.3927,1.1309
8548,16.4707,4.9408,1.6469
8549,80.4426,24.1310,8.0434
8550,16.4566,4.9366,1.6455
8551,9.0091,2.7025,0.9008
8552,44.1971,13.2582,4.4192
8553,32.4184,9.7248,3.2415
8554,10.2990,3.0895,1.0298
8555,14.0580,4.2171,1.4056
8556,7.6280,2.2882,0.7627
8557,53.3113,15.9922,5.3306
8558,44.9273,13.4772,4.4922
8559,19.5573,5.8667,1.9555
8560,9.3606,2.8080,0.9360
8561,25.0332,7.5094,2.5030
8562,9.5821,2.8744,0.9581
8563,34.6910,10.4066,3.4687
8564,27.8395,8.3512,2.7836
8565,59.2891,17.7854,5.9283
8566,19.0550,5.7161,1.9053
8567,23.7792,7.1332,2.3777
8568,18.3008,5.4898,1.8299
8569,13.0987,3.9293,1.3097
8570,8.2713,2.4812,0.8270
8571,94.2516,28.2734,9.4241
8572,9.6819,2.9044,0.9681
8573,15.9021,4.7703,1.5900
8574,9.3397,2.8017,0.9339
8575,31.5791,9.4730,3.1576
8576,41.4720,12.4407,4.1468
8577,7.6001,2.2799,0.7599
8578,14.3183,4.2952,1.4317
8579,33.6198,10.0852,3.3616
8580,33.2297,9.9682,3.3226
8581,27.0050,8.1009,2.7002
8582,52.7539,15.8250,5.2748
8583,27.2173,8.1646,2.7214
8584,46.3841,13.9142,4.6379
8585,20.0409,6.0118,2.0039
8586,17.9014,5.3700,1.7899
8587,27.4056,8.2211,2.7403
8588,44.5027,13.3498,4.4498
8589,13.5201,4.0557,1.3519
8590,23.2254,6.9671,2.3223
8591,39.5446,11.8625,3.9540
8592,48.0765,14.4219,4.8071
8593,26.2280,7.8678,2.6225
8594,60.7624,18.2274,6.0756
8595,45.4319,13.6286,4.5427
8596,7.7492,2.3246,0.7748
8597,38.0793,11.4230,3.8075
8598,30.2264,9.0673,3.0223
8599,14.7711,4.4310,1.4769
8600,10.6335,3.1898,1.0632
8601,36.8278,11.0475,3.6824
8602,44.0834,13.2240,4.4079
8603,22.2981,6.6890,2.2296
8604,36.3289,10.8979,3.6325
8605,13.7901,4.1367,1.3789
8606,48.0594,14.4168,4.8054
8607,24.6886,7.4060,2.4686
8608,27.1565,8.1464,2.7154
8609,18.4472,5.5338,1.8445
8610,45.0726,13.5208,4.5068
8611,18.5604,5.5677,1.8558
8612,37.7485,11.3237,3.7744
8613,52.0235,15.6059,5.2018
8614,58.4760,17.5415,5.8470
8615,29.2688,8.7800,2.9266
8616,8.8112,2.6432,0.8810
8617,8.6762,2.6027,0.8675
8618,15.0987,4.5293,1.5097
8619,36.1463,10.8431,3.6142
8620,22.8453,6.8531,2.2843
8621,40.8264,12.2470,4.0822
8622,18.8568,5.6566,1.8855
8623,14.1216,4.2362,1.4120
8624,51.6146,15.4832,5.1609
8625,34.7914,10.4366,3.4788
8626,23.4449,7.0330,2.3442
8627,10.2122,3.0634,1.0211
8628,29.8913,8.9667,2.9888
8629,12.8011,3.8400,1.2800
8630,34.2000,10.2592,3.4196
8631,26.6859,8.0052,2.6683
8632,25.1750,7.5520,2.5172
8633,7.1605,2.1480,0.7160
8634,13.8192,4.1455,1.3818
8635,10.4729,3.1416,1.0472
8636,9.4555,2.8365,0.9455
8637,14.3651,4.3092,1.4364
8638,8.4715,2.5413,0.8471
8639,51.3738,15.4110,5.1368
8640,49.3663,14.8088,4.9361
8641,11.8863,3.5656,1.1885
8642,16.7184,5.0151,1.6717
8643,45.6987,13.7086,4.5694
8644,25.4573,7.6366,2.5455
8645,27.1792,8.1532,2.7176
8646,10.3207,3.0960,1.0320
8647,17.1208,5.1359,1.7119
8648,22.8095,6.8423,2.2807
8649,49.3029,14.7898,4.9298
8650,11.0566,3.3167,1.1055
8651,51.1557,15.3456,5.1150
8652,44.3585,13.3066,4.4354
8653,16.4063,4.9215,1.6404
8654,34.5547,10.3656,3.4551
8655,15.2194,4.5655,1.5218
8656,50.6821,15.2035,5.0677
8657,15.4090,4.6224,1.5407
8658,42.2086,12.6617,4.2204
8659,7.7068,2.3119,0.7706
8660,9.8983,2.9693,0.9897
8661,18.5267,5.5576,1.8525
8662,22.7059,6.8113,2.2703
8663,5.1537,1.5460,0.5153
8664,40.8431,12.2520,4.0839
8665,20.9098,6.2725,2.0908
8666,13.0553,3.9163,1.3054
8667,45.6785,13.7026,4.5674
8668,17.3834,5.2146,1.7382
8669,10.7543,3.2260,1.0753
8670,18.8646,5.6590,1.8863
8671,17.9311,5.3789,1.7929
8672,65.5725,19.6703,6.5565
8673,21.9427,6.5823,2.1940
8674,7.4645,2.2392,0.7464
8675,34.6409,10.3915,3.4637
8676,11.8783,3.5632,1.1877
8677,47.0815,14.1234,4.7076
8678,53.6769,16.1019,5.3671
8679,8.5494,2.5646,0.8548
8680,11.8840,3.5649,1.1883
8681,17.6101,5.2827,1.7608
8682,18.1317,5.4391,1.8130
8683,18.2343,5.4699,1.8232
8684,18.3804,5.5137,1.8378
8685,37.7177,11.3145,3.7714
8686,23.9882,7.1959,2.3986
8687,53.1962,15.9577,5.3191
8688,42.6681,12.7995,4.2663
8689,19.9924,5.9973,1.9990
8690,52.8557,15.8555,5.2850
8691,7.6368,2.2909,0.7636
8692,7.4027,2.2206,0.7402
8693,9.2540,2.7760,0.9253
8694,20.6490,6.1942,2.0647
8695,12.2308,3.6690,1.2229
8696,18.6720,5.6012,1.8670
8697,38.2610,11.4775,3.8257
8698,31.7821,9.5339,3.1779
8699,10.9761,3.2926,1.0975
8700,34.5115,10.3527,3.4508
8701,62.4744,18.7410,6.2468
8702,14.0332,4.2097,1.4032
